transaction_id,account_id,amount,transaction_type,transaction_date,currency
9540,1113,55.97,credit,2024-12-14 04:59:58.919891,EUR
9541,1198,1037.86,debit,2024-12-14 05:52:32.835283,EUR
9542,1012,973.66,debit,2024-12-14 06:45:06.750675,USD
9543,1270,891.55,credit,2024-12-14 07:37:40.666066,USD
9544,1600,611.66,debit,2024-12-14 08:30:14.581458,EUR
9545,1214,1973.41,debit,2024-12-14 09:22:48.496849,USD
9546,1443,551.25,credit,2024-12-14 10:15:22.412241,USD
9547,1789,985.18,debit,2024-12-14 11:07:56.327632,USD
9548,1511,815.74,credit,2024-12-14 12:00:30.243024,USD
9549,1446,348.8,debit,2024-12-14 12:53:04.158415,EUR
9550,1985,413.21,debit,2024-12-14 13:45:38.073807,EUR
9551,1992,1837.42,credit,2024-12-14 14:38:11.989198,GBP
9552,1714,1717.98,debit,2024-12-14 15:30:45.904590,GBP
9553,1073,406.1,credit,2024-12-14 16:23:19.819982,USD
9554,1536,1752.57,debit,2024-12-14 17:15:53.735373,USD
9555,1100,426.28,credit,2024-12-14 18:08:27.650765,USD
9556,1175,1256.83,credit,2024-12-14 19:01:01.566156,USD
9557,1426,171.75,debit,2024-12-14 19:53:35.481548,USD
9558,1116,1761.94,debit,2024-12-14 20:46:09.396939,EUR
9559,1165,112.49,credit,2024-12-14 21:38:43.312331,USD
9560,1040,1114.34,debit,2024-12-14 22:31:17.227722,EUR
9561,1428,1561.63,debit,2024-12-14 23:23:51.143114,USD
9562,1343,242.5,debit,2024-12-15 00:16:25.058505,USD
9563,1423,814.92,credit,2024-12-15 01:08:58.973897,EUR
9564,1365,93.48,credit,2024-12-15 02:01:32.889288,EUR
9565,1119,1368.68,credit,2024-12-15 02:54:06.804680,EUR
9566,1608,621.82,debit,2024-12-15 03:46:40.720072,EUR
9567,1656,1123.2,credit,2024-12-15 04:39:14.635463,USD
9568,1727,1866.14,debit,2024-12-15 05:31:48.550855,GBP
9569,1228,618.66,debit,2024-12-15 06:24:22.466246,USD
9570,1824,106.77,credit,2024-12-15 07:16:56.381638,EUR
9571,1129,1354.5,credit,2024-12-15 08:09:30.297029,EUR
9572,1351,1575.81,debit,2024-12-15 09:02:04.212421,USD
9573,1888,1916.16,debit,2024-12-15 09:54:38.127812,GBP
9574,1317,324.02,credit,2024-12-15 10:47:12.043204,GBP
9575,1983,790.36,debit,2024-12-15 11:39:45.958595,USD
9576,1648,1689.84,credit,2024-12-15 12:32:19.873987,EUR
9577,1835,1615.67,debit,2024-12-15 13:24:53.789378,GBP
9578,1336,1253.34,debit,2024-12-15 14:17:27.704770,USD
9579,1272,546.04,credit,2024-12-15 15:10:01.620162,GBP
9580,1116,575.23,credit,2024-12-15 16:02:35.535553,USD
9581,1817,256.77,debit,2024-12-15 16:55:09.450945,EUR
9582,1367,1844.49,credit,2024-12-15 17:47:43.366336,USD
9583,1093,354.13,debit,2024-12-15 18:40:17.281728,USD
9584,1167,1150.04,credit,2024-12-15 19:32:51.197119,EUR
9585,1953,1172.86,debit,2024-12-15 20:25:25.112511,USD
9586,1714,745.51,debit,2024-12-15 21:17:59.027902,USD
9587,1340,711.51,debit,2024-12-15 22:10:32.943294,USD
9588,1660,1340.49,credit,2024-12-15 23:03:06.858685,USD
9589,1913,782.71,credit,2024-12-15 23:55:40.774077,USD
9590,1694,517.68,debit,2024-12-16 00:48:14.689468,USD
9591,1924,804.27,credit,2024-12-16 01:40:48.604860,USD
9592,1151,1617.25,debit,2024-12-16 02:33:22.520252,USD
9593,1585,1933.29,debit,2024-12-16 03:25:56.435643,USD
9594,1876,1275.54,credit,2024-12-16 04:18:30.351035,USD
9595,1912,1566.38,credit,2024-12-16 05:11:04.266426,USD
9596,1273,1070.32,credit,2024-12-16 06:03:38.181818,USD
9597,1553,1253.4,credit,2024-12-16 06:56:12.097209,USD
9598,1495,1976.29,debit,2024-12-16 07:48:46.012601,EUR
9599,1723,882.45,debit,2024-12-16 08:41:19.927992,USD
9600,1100,141.85,credit,2024-12-16 09:33:53.843384,USD
9601,1556,1914.44,debit,2024-12-16 10:26:27.758775,USD
9602,1081,1588.19,credit,2024-12-16 11:19:01.674167,USD
9603,1528,802.64,credit,2024-12-16 12:11:35.589558,EUR
9604,1072,1964.97,credit,2024-12-16 13:04:09.504950,USD
9605,1013,697.62,debit,2024-12-16 13:56:43.420342,USD
9606,1432,,debit,2024-12-16 14:49:17.335733,USD
9607,1156,1223.37,debit,2024-12-16 15:41:51.251125,GBP
9608,1734,555.95,credit,2024-12-16 16:34:25.166516,USD
9609,1131,1400.16,credit,2024-12-16 17:26:59.081908,USD
9610,1337,314.17,debit,2024-12-16 18:19:32.997299,GBP
9611,1403,224.97,credit,2024-12-16 19:12:06.912691,USD
9612,1375,,credit,2024-12-16 20:04:40.828082,EUR
9613,1887,1115.43,debit,2024-12-16 20:57:14.743474,USD
9614,1558,222.24,credit,2024-12-16 21:49:48.658865,USD
9615,1106,1928.71,credit,2024-12-16 22:42:22.574257,USD
9616,1619,1150.84,credit,2024-12-16 23:34:56.489648,USD
9617,1264,310.56,debit,2024-12-17 00:27:30.405040,USD
9618,1204,629.77,debit,2024-12-17 01:20:04.320432,GBP
9619,1078,1602.47,credit,2024-12-17 02:12:38.235823,USD
9620,1154,1051.23,credit,2024-12-17 03:05:12.151215,EUR
9621,1782,384.42,credit,2024-12-17 03:57:46.066606,USD
9622,1987,214.67,credit,2024-12-17 04:50:19.981998,GBP
9623,1996,867.24,debit,2024-12-17 05:42:53.897389,GBP
9624,1246,681.46,credit,2024-12-17 06:35:27.812781,USD
9625,1530,1315.28,credit,2024-12-17 07:28:01.728172,USD
9626,1857,1851.24,debit,2024-12-17 08:20:35.643564,EUR
9627,1947,502.98,credit,2024-12-17 09:13:09.558955,USD
9628,1537,1711.92,debit,2024-12-17 10:05:43.474347,EUR
9629,1728,1841.72,credit,2024-12-17 10:58:17.389738,GBP
9630,1153,1804.99,credit,2024-12-17 11:50:51.305130,USD
9631,1153,1904.63,credit,2024-12-17 12:43:25.220522,EUR
9632,1685,1685.8,credit,2024-12-17 13:35:59.135913,USD
9633,1091,1191.04,debit,2024-12-17 14:28:33.051305,USD
9634,1432,825.59,debit,2024-12-17 15:21:06.966696,USD
9635,1337,988.46,credit,2024-12-17 16:13:40.882088,USD
9636,1479,1746.5,debit,2024-12-17 17:06:14.797479,USD
9637,1692,609.78,debit,2024-12-17 17:58:48.712871,USD
9638,1130,326.93,credit,2024-12-17 18:51:22.628262,EUR
9639,1449,290.23,credit,2024-12-17 19:43:56.543654,USD
9640,1992,1655.72,credit,2024-12-17 20:36:30.459045,USD
9641,1809,1525.36,debit,2024-12-17 21:29:04.374437,USD
9642,1786,1000.31,credit,2024-12-17 22:21:38.289828,USD
9643,1272,556.99,credit,2024-12-17 23:14:12.205220,USD
9644,1928,1358.45,credit,2024-12-18 00:06:46.120612,USD
9645,1587,86.48,debit,2024-12-18 00:59:20.036003,EUR
9646,1176,1140.77,debit,2024-12-18 01:51:53.951395,USD
9647,1695,802.87,credit,2024-12-18 02:44:27.866786,EUR
9648,1830,1955.94,credit,2024-12-18 03:37:01.782178,USD
9649,1642,1020.04,debit,2024-12-18 04:29:35.697569,EUR
9650,1874,1109.01,credit,2024-12-18 05:22:09.612961,USD
9651,1048,1427.6,credit,2024-12-18 06:14:43.528352,USD
9652,1566,974.23,debit,2024-12-18 07:07:17.443744,EUR
9653,1665,456.89,debit,2024-12-18 07:59:51.359135,EUR
9654,1354,1079.18,credit,2024-12-18 08:52:25.274527,USD
9655,1711,1889.1,credit,2024-12-18 09:44:59.189918,GBP
9656,1307,825.72,debit,2024-12-18 10:37:33.105310,EUR
9657,1867,1362.49,debit,2024-12-18 11:30:07.020702,USD
9658,1884,1956.29,debit,2024-12-18 12:22:40.936093,USD
9659,1629,1661.55,debit,2024-12-18 13:15:14.851485,USD
9660,1774,1321.48,credit,2024-12-18 14:07:48.766876,USD
9661,1045,1474.63,debit,2024-12-18 15:00:22.682268,USD
9662,1301,1873.6,credit,2024-12-18 15:52:56.597659,USD
9663,1867,1919.91,debit,2024-12-18 16:45:30.513051,USD
9664,1911,1938.25,debit,2024-12-18 17:38:04.428442,USD
9665,1407,1255.03,credit,2024-12-18 18:30:38.343834,USD
9666,1188,775.58,debit,2024-12-18 19:23:12.259225,USD
9667,1821,274.97,credit,2024-12-18 20:15:46.174617,USD
9668,1829,777.24,credit,2024-12-18 21:08:20.090009,USD
9669,1128,1886.48,credit,2024-12-18 22:00:54.005400,USD
9670,1560,1780.7,debit,2024-12-18 22:53:27.920792,EUR
9671,1536,1052.08,credit,2024-12-18 23:46:01.836183,GBP
9672,1265,1078.64,credit,2024-12-19 00:38:35.751575,USD
9673,1117,624.75,debit,2024-12-19 01:31:09.666966,USD
9674,1463,914.47,credit,2024-12-19 02:23:43.582358,USD
9675,1143,1431.75,debit,2024-12-19 03:16:17.497749,USD
9676,1441,810.84,credit,2024-12-19 04:08:51.413141,USD
9677,1199,384.09,credit,2024-12-19 05:01:25.328532,USD
9678,1156,1086.31,credit,2024-12-19 05:53:59.243924,USD
9679,1486,458.42,debit,2024-12-19 06:46:33.159315,USD
9680,1859,1948.83,credit,2024-12-19 07:39:07.074707,GBP
9681,1133,786.78,credit,2024-12-19 08:31:40.990099,USD
9682,1911,1820.23,debit,2024-12-19 09:24:14.905490,USD
9683,1147,458.85,debit,2024-12-19 10:16:48.820882,USD
9684,1335,386.53,credit,2024-12-19 11:09:22.736273,USD
9685,1070,1237.63,debit,2024-12-19 12:01:56.651665,USD
9686,1232,1560.96,debit,2024-12-19 12:54:30.567056,EUR
9687,1333,1137.86,credit,2024-12-19 13:47:04.482448,USD
9688,1810,467.29,credit,2024-12-19 14:39:38.397839,USD
9689,1665,85.41,credit,2024-12-19 15:32:12.313231,USD
9690,1089,1240.39,credit,2024-12-19 16:24:46.228622,USD
9691,1333,270.76,debit,2024-12-19 17:17:20.144014,USD
9692,1198,692.92,credit,2024-12-19 18:09:54.059405,USD
9693,1160,1354.81,credit,2024-12-19 19:02:27.974797,USD
9694,1537,205.07,credit,2024-12-19 19:55:01.890189,USD
9695,1120,263.23,credit,2024-12-19 20:47:35.805580,EUR
9696,1300,132.72,credit,2024-12-19 21:40:09.720972,EUR
9697,1723,1992.2,debit,2024-12-19 22:32:43.636363,USD
9698,1574,780.28,credit,2024-12-19 23:25:17.551755,USD
9699,1962,1812.53,credit,2024-12-20 00:17:51.467146,USD
9700,1435,594.24,credit,2024-12-20 01:10:25.382538,EUR
9701,1067,1508.87,debit,2024-12-20 02:02:59.297929,USD
9702,1764,445.94,credit,2024-12-20 02:55:33.213321,USD
9703,1921,1001.67,debit,2024-12-20 03:48:07.128712,USD
9704,1458,1650.99,credit,2024-12-20 04:40:41.044104,USD
9705,1513,1634.51,debit,2024-12-20 05:33:14.959495,USD
9706,1397,1590.62,debit,2024-12-20 06:25:48.874887,USD
9707,1619,1649.23,credit,2024-12-20 07:18:22.790279,USD
9708,1285,430.83,debit,2024-12-20 08:10:56.705670,EUR
9709,1560,969.61,credit,2024-12-20 09:03:30.621062,USD
9710,1139,974.89,credit,2024-12-20 09:56:04.536453,USD
9711,1729,1782.1,credit,2024-12-20 10:48:38.451845,USD
9712,1555,600.81,debit,2024-12-20 11:41:12.367236,GBP
9713,1928,1863.68,credit,2024-12-20 12:33:46.282628,USD
9714,1780,907.08,debit,2024-12-20 13:26:20.198019,EUR
9715,1589,1342.88,credit,2024-12-20 14:18:54.113411,USD
9716,1727,545.08,credit,2024-12-20 15:11:28.028802,USD
9717,1893,826.49,credit,2024-12-20 16:04:01.944194,EUR
9718,1609,1422.5,debit,2024-12-20 16:56:35.859585,EUR
9719,1747,1030.37,credit,2024-12-20 17:49:09.774977,EUR
9720,1281,1862.11,credit,2024-12-20 18:41:43.690369,USD
9721,1660,1476.88,credit,2024-12-20 19:34:17.605760,USD
9722,1923,1133.16,credit,2024-12-20 20:26:51.521152,USD
9723,1815,1774.47,credit,2024-12-20 21:19:25.436543,EUR
9724,1995,1334.46,credit,2024-12-20 22:11:59.351935,EUR
9725,1935,1298.17,credit,2024-12-20 23:04:33.267326,USD
9726,1577,500.28,credit,2024-12-20 23:57:07.182718,USD
9727,1745,795.77,credit,2024-12-21 00:49:41.098109,EUR
9728,1456,1369.77,debit,2024-12-21 01:42:15.013501,USD
9729,1086,1784.67,credit,2024-12-21 02:34:48.928892,USD
9730,1078,637.94,credit,2024-12-21 03:27:22.844284,EUR
9731,1204,438.82,debit,2024-12-21 04:19:56.759675,USD
9732,1790,1191.45,credit,2024-12-21 05:12:30.675067,USD
9733,1336,143.72,debit,2024-12-21 06:05:04.590459,EUR
9734,1253,1431.94,credit,2024-12-21 06:57:38.505850,USD
9735,1303,1409.25,debit,2024-12-21 07:50:12.421242,USD
9736,1379,716.38,debit,2024-12-21 08:42:46.336633,USD
9737,1129,1786.43,debit,2024-12-21 09:35:20.252025,USD
9738,1595,1009.34,debit,2024-12-21 10:27:54.167416,USD
9739,1275,1295.07,credit,2024-12-21 11:20:28.082808,EUR
9740,1698,427.06,credit,2024-12-21 12:13:01.998199,GBP
9741,1557,840.51,debit,2024-12-21 13:05:35.913591,USD
9742,1898,1726.21,credit,2024-12-21 13:58:09.828982,EUR
9743,1182,433.75,debit,2024-12-21 14:50:43.744374,USD
9744,1267,787.24,credit,2024-12-21 15:43:17.659765,USD
9745,1807,642.97,debit,2024-12-21 16:35:51.575157,USD
9746,1321,310.71,credit,2024-12-21 17:28:25.490549,GBP
9747,1511,586.54,credit,2024-12-21 18:20:59.405940,GBP
9748,1611,473.22,debit,2024-12-21 19:13:33.321332,USD
9749,1077,1847.95,credit,2024-12-21 20:06:07.236723,USD
9750,1783,1484.75,credit,2024-12-21 20:58:41.152115,GBP
9751,1338,639.04,credit,2024-12-21 21:51:15.067506,USD
9752,1673,1529.04,debit,2024-12-21 22:43:48.982898,EUR
9753,1555,54.06,debit,2024-12-21 23:36:22.898289,USD
9754,1508,1057.78,debit,2024-12-22 00:28:56.813681,USD
9755,1237,508.17,credit,2024-12-22 01:21:30.729072,USD
9756,1133,237.5,credit,2024-12-22 02:14:04.644464,USD
9757,1972,1768.68,credit,2024-12-22 03:06:38.559855,EUR
9758,1191,406.69,credit,2024-12-22 03:59:12.475247,USD
9759,1355,1646.56,credit,2024-12-22 04:51:46.390639,USD
9760,1277,832.31,debit,2024-12-22 05:44:20.306030,USD
9761,1017,38.44,credit,2024-12-22 06:36:54.221422,USD
9762,1523,1467.74,credit,2024-12-22 07:29:28.136813,USD
9763,1179,1196.76,credit,2024-12-22 08:22:02.052205,USD
9764,1122,694.9,credit,2024-12-22 09:14:35.967596,USD
9765,1245,570.28,credit,2024-12-22 10:07:09.882988,GBP
9766,1733,156.65,credit,2024-12-22 10:59:43.798379,USD
9767,1372,1883.44,credit,2024-12-22 11:52:17.713771,USD
9768,1050,993.03,debit,2024-12-22 12:44:51.629162,EUR
9769,1999,180.19,credit,2024-12-22 13:37:25.544554,USD
9770,1070,1738.67,debit,2024-12-22 14:29:59.459945,USD
9771,1479,564.88,credit,2024-12-22 15:22:33.375337,USD
9772,1559,415.17,debit,2024-12-22 16:15:07.290729,USD
9773,1018,569.07,credit,2024-12-22 17:07:41.206120,USD
9774,1773,1133.5,credit,2024-12-22 18:00:15.121512,EUR
9775,1083,157.37,credit,2024-12-22 18:52:49.036903,EUR
9776,1154,968.7,credit,2024-12-22 19:45:22.952295,USD
9777,1564,1792.53,debit,2024-12-22 20:37:56.867686,USD
9778,1618,384.46,debit,2024-12-22 21:30:30.783078,USD
9779,1356,669.07,credit,2024-12-22 22:23:04.698469,USD
9780,1815,798.28,credit,2024-12-22 23:15:38.613861,USD
9781,1646,1176.58,credit,2024-12-23 00:08:12.529252,USD
9782,1442,1839.32,debit,2024-12-23 01:00:46.444644,EUR
9783,1068,795.13,debit,2024-12-23 01:53:20.360036,USD
9784,1522,147.61,credit,2024-12-23 02:45:54.275427,USD
9785,1142,702.42,credit,2024-12-23 03:38:28.190819,USD
9786,1191,388.27,credit,2024-12-23 04:31:02.106210,USD
9787,1386,1307.03,credit,2024-12-23 05:23:36.021602,EUR
9788,1377,68.23,credit,2024-12-23 06:16:09.936993,EUR
9789,1580,590.94,debit,2024-12-23 07:08:43.852385,USD
9790,1534,1094.9,debit,2024-12-23 08:01:17.767776,GBP
9791,1692,561.9,credit,2024-12-23 08:53:51.683168,EUR
9792,1292,1106.48,debit,2024-12-23 09:46:25.598559,EUR
9793,1008,238.28,credit,2024-12-23 10:38:59.513951,USD
9794,1270,1886.18,credit,2024-12-23 11:31:33.429342,USD
9795,1386,588.9,debit,2024-12-23 12:24:07.344734,USD
9796,1092,,credit,2024-12-23 13:16:41.260126,USD
9797,1965,658.41,credit,2024-12-23 14:09:15.175517,EUR
9798,1528,1565.86,credit,2024-12-23 15:01:49.090909,USD
9799,1153,499.91,debit,2024-12-23 15:54:23.006300,EUR
9800,1404,1342.84,credit,2024-12-23 16:46:56.921692,USD
9801,1839,654.2,debit,2024-12-23 17:39:30.837083,USD
9802,1148,1023.23,credit,2024-12-23 18:32:04.752475,USD
9803,1888,1350.89,credit,2024-12-23 19:24:38.667866,USD
9804,1266,1181.88,credit,2024-12-23 20:17:12.583258,USD
9805,1421,1156.8,credit,2024-12-23 21:09:46.498649,EUR
9806,1839,140.7,debit,2024-12-23 22:02:20.414041,USD
9807,1617,505.66,debit,2024-12-23 22:54:54.329432,USD
9808,1471,1147.96,credit,2024-12-23 23:47:28.244824,GBP
9809,1892,46.45,credit,2024-12-24 00:40:02.160216,USD
9810,1546,508.78,credit,2024-12-24 01:32:36.075607,USD
9811,1630,466.08,debit,2024-12-24 02:25:09.990999,USD
9812,1525,507.21,credit,2024-12-24 03:17:43.906390,USD
9813,1502,1075.86,debit,2024-12-24 04:10:17.821782,USD
9814,1013,1168.1,credit,2024-12-24 05:02:51.737173,EUR
9815,1777,1818.91,debit,2024-12-24 05:55:25.652565,GBP
9816,1651,778.2,debit,2024-12-24 06:47:59.567956,EUR
9817,1805,1853.89,credit,2024-12-24 07:40:33.483348,USD
9818,1363,1307.39,debit,2024-12-24 08:33:07.398739,EUR
9819,1118,1826.19,debit,2024-12-24 09:25:41.314131,USD
9820,1237,1668.61,debit,2024-12-24 10:18:15.229522,USD
9821,1545,1378.29,credit,2024-12-24 11:10:49.144914,USD
9822,1168,718.65,credit,2024-12-24 12:03:23.060306,GBP
9823,1521,489.81,debit,2024-12-24 12:55:56.975697,USD
9824,1633,452.56,debit,2024-12-24 13:48:30.891089,USD
9825,1912,1904.83,debit,2024-12-24 14:41:04.806480,USD
9826,1656,1917.56,credit,2024-12-24 15:33:38.721872,USD
9827,1962,1452.41,credit,2024-12-24 16:26:12.637263,USD
9828,1957,,debit,2024-12-24 17:18:46.552655,USD
9829,1734,1838.8,credit,2024-12-24 18:11:20.468046,USD
9830,1882,1028.0,debit,2024-12-24 19:03:54.383438,USD
9831,1768,,credit,2024-12-24 19:56:28.298829,USD
9832,1779,843.32,credit,2024-12-24 20:49:02.214221,USD
9833,1870,842.8,credit,2024-12-24 21:41:36.129612,EUR
9834,1515,86.47,debit,2024-12-24 22:34:10.045004,USD
9835,1937,873.3,debit,2024-12-24 23:26:43.960396,USD
9836,1396,1350.24,debit,2024-12-25 00:19:17.875787,USD
9837,1865,849.74,credit,2024-12-25 01:11:51.791179,USD
9838,1105,1746.1,credit,2024-12-25 02:04:25.706570,USD
9839,1084,671.8,debit,2024-12-25 02:56:59.621962,USD
9840,1213,274.04,credit,2024-12-25 03:49:33.537353,USD
9841,1120,1625.0,debit,2024-12-25 04:42:07.452745,USD
9842,1131,1351.16,debit,2024-12-25 05:34:41.368136,EUR
9843,1849,491.22,credit,2024-12-25 06:27:15.283528,USD
9844,1196,1077.54,debit,2024-12-25 07:19:49.198919,USD
9845,1018,809.69,debit,2024-12-25 08:12:23.114311,USD
9846,1641,1878.33,debit,2024-12-25 09:04:57.029702,GBP
9847,1011,,credit,2024-12-25 09:57:30.945094,USD
9848,1080,325.19,debit,2024-12-25 10:50:04.860486,USD
9849,1329,1009.28,credit,2024-12-25 11:42:38.775877,USD
9850,1865,1726.49,credit,2024-12-25 12:35:12.691269,EUR
9851,1773,1346.28,credit,2024-12-25 13:27:46.606660,USD
9852,1391,1686.48,credit,2024-12-25 14:20:20.522052,USD
9853,1636,508.29,credit,2024-12-25 15:12:54.437443,USD
9854,1306,1777.82,credit,2024-12-25 16:05:28.352835,USD
9855,1266,1513.67,debit,2024-12-25 16:58:02.268226,USD
9856,1446,1460.54,credit,2024-12-25 17:50:36.183618,EUR
9857,1440,699.62,credit,2024-12-25 18:43:10.099009,GBP
9858,1894,1776.44,credit,2024-12-25 19:35:44.014401,USD
9859,1651,1279.58,credit,2024-12-25 20:28:17.929792,USD
9860,1840,1705.16,credit,2024-12-25 21:20:51.845184,USD
9861,1001,728.33,credit,2024-12-25 22:13:25.760576,GBP
9862,1519,299.85,debit,2024-12-25 23:05:59.675967,USD
9863,1761,671.35,debit,2024-12-25 23:58:33.591359,EUR
9864,1650,915.98,credit,2024-12-26 00:51:07.506750,USD
9865,1635,1071.48,credit,2024-12-26 01:43:41.422142,USD
9866,1308,1026.51,credit,2024-12-26 02:36:15.337533,USD
9867,1739,1096.65,credit,2024-12-26 03:28:49.252925,USD
9868,1521,1684.99,credit,2024-12-26 04:21:23.168316,USD
9869,1468,348.5,debit,2024-12-26 05:13:57.083708,GBP
9870,1211,638.94,credit,2024-12-26 06:06:30.999099,USD
9871,1111,1778.33,debit,2024-12-26 06:59:04.914491,USD
9872,1007,1125.31,credit,2024-12-26 07:51:38.829882,USD
9873,1803,1170.95,credit,2024-12-26 08:44:12.745274,USD
9874,1476,961.34,debit,2024-12-26 09:36:46.660666,USD
9875,1873,1102.46,credit,2024-12-26 10:29:20.576057,USD
9876,1459,404.18,credit,2024-12-26 11:21:54.491449,EUR
9877,1252,1098.27,credit,2024-12-26 12:14:28.406840,USD
9878,1525,1994.37,credit,2024-12-26 13:07:02.322232,EUR
9879,1751,1136.43,credit,2024-12-26 13:59:36.237623,USD
9880,1437,98.36,credit,2024-12-26 14:52:10.153015,USD
9881,1753,1594.91,credit,2024-12-26 15:44:44.068406,USD
9882,1980,798.99,debit,2024-12-26 16:37:17.983798,USD
9883,1853,315.82,credit,2024-12-26 17:29:51.899189,USD
9884,1660,,credit,2024-12-26 18:22:25.814581,USD
9885,1235,403.97,credit,2024-12-26 19:14:59.729973,USD
9886,1305,1842.33,debit,2024-12-26 20:07:33.645364,EUR
9887,1477,889.18,debit,2024-12-26 21:00:07.560756,USD
9888,1678,1488.15,debit,2024-12-26 21:52:41.476147,EUR
9889,1019,1098.52,credit,2024-12-26 22:45:15.391539,USD
9890,1215,520.69,credit,2024-12-26 23:37:49.306930,EUR
9891,1854,1345.47,debit,2024-12-27 00:30:23.222322,EUR
9892,1134,1916.25,credit,2024-12-27 01:22:57.137713,USD
9893,1904,1541.58,credit,2024-12-27 02:15:31.053105,USD
9894,1128,1212.0,credit,2024-12-27 03:08:04.968496,USD
9895,1409,1981.35,credit,2024-12-27 04:00:38.883888,USD
9896,1421,,debit,2024-12-27 04:53:12.799279,GBP
9897,1293,134.06,credit,2024-12-27 05:45:46.714671,USD
9898,1245,73.94,credit,2024-12-27 06:38:20.630063,USD
9899,1700,1424.27,debit,2024-12-27 07:30:54.545454,EUR
9900,1555,1662.16,credit,2024-12-27 08:23:28.460846,USD
9901,1085,1273.85,credit,2024-12-27 09:16:02.376237,USD
9902,1555,1811.0,debit,2024-12-27 10:08:36.291629,USD
9903,1841,1398.97,credit,2024-12-27 11:01:10.207020,USD
9904,1374,748.2,debit,2024-12-27 11:53:44.122412,USD
9905,1445,370.7,credit,2024-12-27 12:46:18.037803,EUR
9906,1377,1850.05,debit,2024-12-27 13:38:51.953195,USD
9907,1389,216.16,debit,2024-12-27 14:31:25.868586,USD
9908,1656,1090.55,credit,2024-12-27 15:23:59.783978,USD
9909,1050,634.88,credit,2024-12-27 16:16:33.699369,USD
9910,1241,550.12,credit,2024-12-27 17:09:07.614761,USD
9911,1293,1295.21,credit,2024-12-27 18:01:41.530153,USD
9912,1919,470.16,debit,2024-12-27 18:54:15.445544,EUR
9913,1562,1833.57,credit,2024-12-27 19:46:49.360936,USD
9914,1265,818.03,credit,2024-12-27 20:39:23.276327,USD
9915,1119,1357.98,debit,2024-12-27 21:31:57.191719,USD
9916,1711,1458.23,credit,2024-12-27 22:24:31.107110,USD
9917,1916,1369.05,debit,2024-12-27 23:17:05.022502,GBP
9918,1247,1807.77,credit,2024-12-28 00:09:38.937893,USD
9919,1069,469.95,credit,2024-12-28 01:02:12.853285,EUR
9920,1852,181.25,credit,2024-12-28 01:54:46.768676,USD
9921,1056,120.38,debit,2024-12-28 02:47:20.684068,USD
9922,1381,1756.91,credit,2024-12-28 03:39:54.599459,USD
9923,1038,1946.84,credit,2024-12-28 04:32:28.514851,USD
9924,1983,612.03,credit,2024-12-28 05:25:02.430243,USD
9925,1800,1390.09,debit,2024-12-28 06:17:36.345634,USD
9926,1442,27.74,credit,2024-12-28 07:10:10.261026,EUR
9927,1017,385.38,debit,2024-12-28 08:02:44.176417,EUR
9928,1951,1381.66,credit,2024-12-28 08:55:18.091809,EUR
9929,1731,141.12,credit,2024-12-28 09:47:52.007200,USD
9930,1824,942.33,credit,2024-12-28 10:40:25.922592,USD
9931,1755,1328.54,credit,2024-12-28 11:32:59.837983,USD
9932,1351,1534.26,debit,2024-12-28 12:25:33.753375,USD
9933,1971,913.09,credit,2024-12-28 13:18:07.668766,USD
9934,1815,1264.27,debit,2024-12-28 14:10:41.584158,USD
9935,1297,1083.76,credit,2024-12-28 15:03:15.499549,GBP
9936,1282,114.09,debit,2024-12-28 15:55:49.414941,EUR
9937,1585,1488.18,credit,2024-12-28 16:48:23.330333,EUR
9938,1109,353.0,debit,2024-12-28 17:40:57.245724,GBP
9939,1179,73.29,credit,2024-12-28 18:33:31.161116,USD
9940,1937,907.82,debit,2024-12-28 19:26:05.076507,USD
9941,1543,1732.62,credit,2024-12-28 20:18:38.991899,EUR
9942,1745,310.15,credit,2024-12-28 21:11:12.907290,USD
9943,1793,35.59,credit,2024-12-28 22:03:46.822682,USD
9944,1024,228.86,debit,2024-12-28 22:56:20.738073,USD
9945,1842,733.68,credit,2024-12-28 23:48:54.653465,USD
9946,1790,1164.54,debit,2024-12-29 00:41:28.568856,EUR
9947,1737,394.09,credit,2024-12-29 01:34:02.484248,EUR
9948,1056,1605.91,debit,2024-12-29 02:26:36.399639,USD
9949,1179,1509.06,debit,2024-12-29 03:19:10.315031,USD
9950,1231,1394.77,credit,2024-12-29 04:11:44.230423,USD
9951,1893,980.06,credit,2024-12-29 05:04:18.145814,USD
9952,1342,736.78,credit,2024-12-29 05:56:52.061206,USD
9953,1476,757.42,credit,2024-12-29 06:49:25.976597,GBP
9954,1798,1011.11,credit,2024-12-29 07:41:59.891989,USD
9955,1575,163.86,debit,2024-12-29 08:34:33.807380,GBP
9956,1454,1367.79,debit,2024-12-29 09:27:07.722772,USD
9957,1231,709.5,credit,2024-12-29 10:19:41.638163,USD
9958,1288,457.27,credit,2024-12-29 11:12:15.553555,USD
9959,1212,563.87,credit,2024-12-29 12:04:49.468946,USD
9960,1257,368.79,credit,2024-12-29 12:57:23.384338,USD
9961,1529,1804.12,credit,2024-12-29 13:49:57.299729,EUR
9962,1686,346.38,debit,2024-12-29 14:42:31.215121,USD
9963,1928,1767.02,debit,2024-12-29 15:35:05.130513,USD
9964,1228,1148.76,credit,2024-12-29 16:27:39.045904,USD
9965,1225,1736.23,credit,2024-12-29 17:20:12.961296,USD
